Date,AAR,BT,Bus,LIRR,MNR,SIR,Subway
11/28/2024,"26,674","872,215","462,819","115,895","103,402","2,095","1,513,447"
11/29/2024,"19,887","833,275","910,730","243,219","219,251","4,139","2,677,499"
11/30/2024,"19,542","896,098","787,685","148,820","135,368","2,916","2,319,981"
12/01/2024,"22,046","898,099","629,660","116,806","103,768","2,006","1,893,492"
12/02/2024,"36,224","939,767","1,371,135","240,375","209,021","7,622","3,813,795"
12/03/2024,"40,193","947,535","1,455,281","266,544","234,201","8,289","4,240,442"
12/04/2024,"41,858","951,063","1,446,527","254,632","224,379","8,265","4,374,883"
12/05/2024,"39,358","956,993","1,401,376","254,255","215,246","7,971","4,354,863"
12/06/2024,"38,598","992,202","1,340,421","242,555","206,009","6,812","4,121,085"
12/07/2024,"24,071","922,341","883,693","149,946","139,193","2,926","3,017,208"
12/08/2024,"24,671","854,879","708,798","122,147","107,390","2,395","2,348,950"
12/09/2024,"36,847","904,158","1,369,917","243,001","211,638","7,292","3,941,361"
12/10/2024,"40,973","939,890","1,444,209","265,077","234,161","8,214","4,374,063"
12/11/2024,"39,455","908,825","1,353,141","253,052","222,538","7,923","4,255,328"
12/12/2024,"41,074","998,457","1,431,599","269,149","236,210","8,108","4,527,892"
12/13/2024,"39,020","1,018,065","1,347,451","248,254","222,096","6,931","4,178,812"
12/14/2024,"25,602","952,890","882,335","161,398","159,083","3,452","3,123,454"
12/15/2024,"24,831","871,064","694,080","120,386","108,880","2,376","2,337,436"
12/16/2024,"37,015","898,674","1,277,624","239,706","206,160","7,096","3,866,550"
12/17/2024,"40,830","951,799","1,457,557","266,960","237,348","8,439","4,341,385"
12/18/2024,"41,792","970,284","1,430,923","266,741","229,302","8,068","4,292,792"
12/19/2024,"40,565","1,000,668","1,431,183","267,033","227,613","7,861","4,255,466"
12/20/2024,"38,582","991,204","1,296,068","247,250","213,269","6,493","3,842,344"
12/21/2024,"23,289","902,693","788,267","147,327","138,248","2,973","2,645,323"
12/22/2024,"23,526","833,463","607,735","121,379","110,023","2,330","2,061,173"
12/23/2024,"33,496","942,818","1,087,369","253,495","210,375","5,776","3,216,875"
12/24/2024,"29,443","894,279","906,044","211,807","173,267","4,272","2,546,394"
12/25/2024,"18,972","749,496","417,229","87,185","66,693","1,848","1,378,374"
12/26/2024,"25,211","872,652","982,867","240,534","203,127","5,222","2,852,679"
12/27/2024,"30,638","909,970","1,058,666","254,609","225,114","5,656","3,161,486"
12/28/2024,"19,881","815,989","726,217","139,519","119,418","2,757","2,268,511"
12/29/2024,"22,149","813,671","664,694","127,153","107,415","2,629","2,122,120"
12/30/2024,"31,713","900,106","1,111,524","248,532","209,077","6,159","3,316,046"
12/31/2024,"31,482","822,039","985,813","223,942","186,037","4,926","2,874,166"
01/01/2025,"12,417","680,486","496,604","90,318","74,690","2,040","1,779,501"
01/02/2025,"31,265","834,692","1,208,636","210,914","165,475","6,548","3,377,364"
01/03/2025,"35,900","850,636","1,234,565","203,652","163,577","6,243","3,413,456"
01/04/2025,"21,999","791,790","781,198","117,004","100,579","2,673","2,315,791"
01/05/2025,"23,665","729,102","626,644","96,683","79,761","2,039","1,791,537"
01/06/2025,"35,840","796,514","1,270,655","229,503","202,575","6,888","3,437,198"
01/07/2025,"38,048","846,978","1,315,134","245,930","220,945","7,410","3,784,051"
01/08/2025,"39,406","856,981","1,329,939","239,444","209,550","7,799","3,834,806"
01/09/2025,"38,431","873,408","1,306,116","229,804","198,894","6,845","3,757,580"
01/10/2025,"38,183","902,970","1,326,845","226,639","189,644","6,232","3,561,095"
01/11/2025,"21,718","775,008","814,312","121,021","96,491","2,397","2,333,104"
01/12/2025,"23,573","751,235","667,294","98,780","82,736","1,748","1,832,507"
01/13/2025,"37,067","850,931","1,366,764","232,624","202,056","7,013","3,565,093"
01/14/2025,"39,810","869,282","1,395,685","252,417","218,691","7,600","3,901,919"
01/15/2025,"40,471","877,344","1,391,070","237,904","211,912","7,739","3,927,198"
01/16/2025,"39,239","904,987","1,394,686","244,145","210,063","7,319","3,919,882"
01/17/2025,"38,857","935,757","1,356,698","231,166","197,835","6,235","3,604,425"
01/18/2025,"23,229","830,805","831,369","122,763","103,091","2,244","2,336,087"
01/19/2025,"20,610","608,391","586,622","87,352","75,906","1,709","1,828,934"
01/20/2025,"17,801","706,001","797,268","96,444","78,479","2,849","2,216,281"
01/21/2025,"35,218","844,346","1,252,532","240,724","212,861","6,563","3,624,134"
01/22/2025,"37,701","845,278","1,289,449","239,508","209,338","6,840","3,745,833"
01/23/2025,"38,358","886,799","1,361,328","242,403","209,534","6,992","3,870,712"
01/24/2025,"37,509","905,789","1,318,449","234,056","195,169","5,802","3,584,146"
01/25/2025,"22,654","816,805","868,042","130,818","103,192","2,559","2,486,799"
01/26/2025,"23,439","750,444","689,249","100,305","82,565","1,964","1,882,291"
01/27/2025,"36,731","853,170","1,385,882","239,834","200,074","6,779","3,612,704"
01/28/2025,"39,676","874,166","1,479,059","260,461","218,807","7,596","4,057,100"
01/29/2025,"39,355","862,094","1,295,961","246,641","213,599","6,678","3,735,444"
01/30/2025,"39,342","913,838","1,470,801","243,926","210,602","7,370","4,088,389"
01/31/2025,"75,450","904,420","1,358,908","225,159","190,971","6,031","3,624,121"
02/01/2025,"47,702","818,559","895,648","114,523","94,588","2,563","2,483,263"
02/02/2025,"24,063","752,428","678,873","132,846","72,681","1,875","1,848,424"
02/03/2025,"38,076","848,713","1,432,408","223,504","183,417","7,289","3,695,940"
02/04/2025,"40,893","873,398","1,495,880","259,976","219,042","8,018","4,150,390"
02/05/2025,"41,896","892,163","1,520,952","248,050","213,793","8,108","4,182,058"
02/06/2025,"37,073","801,999","1,369,499","229,479","182,951","6,686","3,885,191"
02/07/2025,"39,874","942,213","1,443,307","236,121","197,152","6,441","3,861,700"
02/08/2025,"23,849","783,842","817,924","113,264","96,754","2,681","2,538,395"
02/09/2025,"20,935","612,435","571,270","83,513","69,578","1,839","1,850,257"
02/10/2025,"37,718","875,734","1,429,999","234,725","198,962","6,972","3,746,029"
02/11/2025,"40,378","865,810","1,492,601","247,848","215,260","7,709","4,111,749"
02/12/2025,"38,659","831,747","1,400,354","235,576","205,325","6,682","3,940,993"
02/13/2025,"39,932","915,759","1,467,576","243,915","205,656","7,310","4,098,104"
02/14/2025,"40,125","985,525","1,392,764","233,715","198,806","6,065","3,855,445"
02/15/2025,"21,226","761,009","748,078","105,976","91,906","2,390","2,355,977"
02/16/2025,"20,949","669,880","588,331","93,199","71,059","1,674","1,809,213"
02/17/2025,"21,581","788,209","911,285","101,826","84,372","3,045","2,458,343"
02/18/2025,"38,691","883,917","1,279,762","243,993","210,850","6,826","3,698,061"
02/19/2025,"40,363","889,255","1,318,256","243,335","207,633","6,951","3,830,039"
02/20/2025,"37,671","887,540","1,300,291","241,345","203,840","6,768","3,822,211"
02/21/2025,"37,660","918,000","1,231,306","228,844","191,570","5,592","3,481,093"
02/22/2025,"24,126","856,224","871,144","116,852","101,509","2,428","2,492,096"
02/23/2025,"24,345","812,302","698,394","105,060","85,701","1,885","1,905,750"
02/24/2025,"37,883","872,577","1,454,401","234,816","201,187","6,915","3,722,403"
02/25/2025,"41,177","897,388","1,517,387","258,241","220,142","7,891","4,094,456"
02/26/2025,"42,667","927,095","1,532,417","254,446","217,753","8,103","4,202,962"
02/27/2025,"40,994","942,667","1,491,904","249,988","213,554","7,617","4,123,434"
02/28/2025,"40,313","981,859","1,444,353","241,045","202,576","6,564","3,867,670"
03/01/2025,"25,348","890,866","947,470","124,608","104,535","2,847","2,655,494"
03/02/2025,"24,730","797,986","685,236","90,230","75,153","1,887","1,943,509"
03/03/2025,"38,493","879,963","1,446,066","227,656","190,695","7,226","3,783,633"
03/04/2025,"42,252","894,951","1,530,724","257,066","222,055","7,997","4,178,706"
03/05/2025,"41,857","891,406","1,464,569","246,143","211,791","7,738","4,139,402"
03/06/2025,"41,928","950,398","1,506,745","248,999","214,413","7,537","4,177,390"
03/07/2025,"40,968","972,404","1,436,637","243,527","203,928","6,389","3,877,969"
03/08/2025,"25,318","888,491","946,022","124,078","110,319","2,614","2,662,053"
03/09/2025,"25,436","814,195","717,213","104,989","86,431","1,898","1,991,779"
03/10/2025,"38,272","907,327","1,480,720","249,300","209,606","7,331","3,849,712"
03/11/2025,"42,531","916,601","1,547,477","261,433","228,328","8,162","4,220,071"
03/12/2025,"43,034","929,995","1,558,707","259,006","226,656","7,992","4,273,439"
03/13/2025,"41,922","961,852","1,545,407","262,786","224,898","7,723","4,265,918"
03/14/2025,"40,590","985,018","1,461,424","258,621","213,317","6,547","3,926,685"
03/15/2025,"25,703","914,293","957,923","142,839","119,626","2,900","2,686,698"
03/16/2025,"24,499","839,409","682,090","113,968","88,439","2,114","2,111,229"
03/17/2025,"37,228","880,331","1,386,978","246,824","210,355","7,185","3,751,313"
03/18/2025,"42,071","921,714","1,544,388","264,924","230,580","7,913","4,232,297"
03/19/2025,"43,453","939,086","1,558,820","260,031","225,253","8,090","4,274,997"
03/20/2025,"41,308","953,667","1,509,884","261,511","220,117","7,492","4,191,910"
03/21/2025,"40,163","975,048","1,436,059","248,037","208,980","6,422","3,873,120"
03/22/2025,"25,458","913,756","961,713","140,466","117,875","3,089","2,653,512"
03/23/2025,"25,724","867,282","736,298","105,102","91,061","2,143","2,007,695"
03/24/2025,"37,607","877,499","1,354,459","242,261","204,177","6,849","3,650,582"
03/25/2025,"42,011","917,614","1,536,843","265,289","228,951","8,132","4,214,256"
03/26/2025,"42,958","928,230","1,532,389","265,709","223,047","7,952","4,237,196"
03/27/2025,"42,147","973,696","1,524,578","261,311","231,056","7,726","4,263,378"
03/28/2025,"40,495","983,409","1,439,850","246,718","209,792","6,472","3,878,481"
03/29/2025,"27,168","938,810","993,714","148,404","136,492","3,110","2,887,283"
03/30/2025,"25,162","872,549","726,124","115,125","95,708","1,926","2,055,899"
03/31/2025,"35,803","905,432","1,276,763","244,921","209,348","6,372","3,414,357"
04/01/2025,"42,115","940,353","1,536,805","257,703","226,059","7,891","4,247,056"
04/02/2025,"43,403","939,753","1,543,145","258,088","227,068","8,005","4,320,984"
04/03/2025,"43,300","972,326","1,515,578","257,460","226,170","7,699","4,286,943"
04/04/2025,"41,478","984,269","1,465,455","260,319","208,594","6,568","3,990,036"
04/05/2025,"25,947","887,812","915,296","128,321","110,701","2,723","2,658,935"
04/06/2025,"25,576","874,481","742,341","115,809","87,900","2,049","2,059,867"
04/07/2025,"39,237","897,227","1,424,204","244,565","207,119","7,069","3,848,628"
04/08/2025,"42,949","924,243","1,536,222","263,712","228,166","8,014","4,324,220"
04/09/2025,"44,074","953,471","1,548,648","262,570","226,464","8,147","4,343,794"
04/10/2025,"43,061","967,534","1,524,644","263,157","220,604","7,667","4,299,477"
04/11/2025,"40,728","974,076","1,396,300","247,547","210,055","6,310","3,864,826"
04/12/2025,"25,806","889,346","842,497","122,395","111,344","2,092","2,528,127"
04/13/2025,"25,731","829,487","734,980","108,197","102,506","1,844","2,180,093"
04/14/2025,"35,872","876,586","1,309,503","246,154","224,282","6,681","3,598,255"
04/15/2025,"40,080","929,248","1,368,277","270,809","239,573","7,232","3,997,927"
04/16/2025,"40,487","953,357","1,368,776","262,626","236,314","7,174","4,059,487"
04/17/2025,"40,017","999,371","1,364,437","275,186","233,477","6,960","4,077,460"
04/18/2025,"36,191","961,407","1,218,484","260,413","224,930","5,534","3,551,334"
04/19/2025,"26,086","930,835","942,925","152,672","134,808","3,316","2,880,379"
04/20/2025,"28,290","917,009","682,601","124,079","110,984","2,284","2,100,218"
04/21/2025,"35,874","952,531","1,424,279","258,848","220,681","7,174","3,806,992"
04/22/2025,"41,427","955,091","1,534,439","270,985","237,443","8,048","4,307,321"
04/23/2025,"43,714","977,457","1,547,077","273,441","236,130","8,204","4,402,438"
04/24/2025,"42,722","1,003,124","1,542,577","269,508","237,334","8,126","4,419,648"
04/25/2025,"41,123","1,021,430","1,477,842","256,108","225,725","6,775","4,124,744"
04/26/2025,"24,813","926,498","937,070","128,572","112,915","2,947","2,696,077"
04/27/2025,"26,217","940,981","763,308","116,980","104,529","2,308","2,329,464"
04/28/2025,"38,772","948,022","1,490,933","252,796","219,281","7,535","3,946,503"
04/29/2025,"42,717","959,501","1,556,823","275,022","236,516","8,166","4,350,681"
04/30/2025,"44,071","985,425","1,562,345","274,421","235,657","8,233","4,406,705"
05/01/2025,"42,862","1,001,289","1,544,986","255,295","217,184","8,065","4,440,098"
05/02/2025,"41,919","1,022,746","1,481,552","241,602","208,851","7,035","4,120,612"
05/03/2025,"26,948","966,765","997,122","133,711","122,132","3,171","2,896,423"
05/04/2025,"25,492","857,229","704,772","110,229","96,550","2,965","2,175,053"
05/05/2025,"39,989","925,086","1,374,815","245,700","209,710","7,248","3,924,272"
05/06/2025,"42,573","943,342","1,474,148","259,823","230,786","7,802","4,289,517"
05/07/2025,"44,564","989,240","1,534,698","265,244","237,348","8,339","4,438,683"
05/08/2025,"44,027","1,009,991","1,519,593","267,298","228,124","7,976","4,380,539"
05/09/2025,"41,254","1,006,355","1,331,879","253,493","207,842","6,262","3,893,760"
05/10/2025,"27,783","1,011,526","971,181","156,932","132,365","3,309","2,895,080"
05/11/2025,"31,380","991,991","727,298","137,582","118,279","2,398","2,177,273"
05/12/2025,"37,902","973,174","1,454,909","267,260","225,151","7,463","3,950,681"
05/13/2025,"42,501","955,146","1,499,466","273,175","236,762","7,899","4,101,901"
05/14/2025,"43,850","952,819","1,410,385","268,675","231,338","7,815","4,325,655"
05/15/2025,"43,184","1,029,707","1,490,616","269,831","233,021","8,217","4,226,351"
05/16/2025,"41,634","1,059,003","1,290,844","273,352","234,569","6,109","3,917,793"
05/17/2025,"26,202","1,000,935","758,100","147,850","141,007","2,161","2,806,907"
05/18/2025,"27,587","982,949","735,919","128,018","118,803","2,779","2,348,810"
05/19/2025,"39,503","982,764","1,383,215","261,500","226,926","7,084","3,859,712"
05/20/2025,"43,311","991,236","1,526,811","285,050","255,638","7,694","4,288,364"
05/21/2025,"43,061","980,696","1,435,870","277,010","239,556","7,997","4,359,486"
05/22/2025,"41,619","998,261","1,360,223","262,440","226,023","7,259","4,177,436"
05/23/2025,"39,780","1,031,719","1,350,033","276,688","222,482","6,449","3,867,945"
05/24/2025,"24,931","913,459","892,650","150,831","123,603","3,341","2,613,079"
05/25/2025,"26,605","900,233","734,847","134,252","114,432","2,743","2,265,268"
05/26/2025,"18,515","840,714","796,572","130,049","108,449","3,307","2,225,230"
05/27/2025,"41,019","970,362","1,458,610","281,318","243,011","7,983","4,131,820"
05/28/2025,"43,951","960,376","1,439,867","273,219","241,099","7,971","4,319,577"
05/29/2025,"42,557","990,565","1,451,583","272,341","233,835","7,730","4,330,609"
05/30/2025,"42,154","1,015,385","1,417,061","267,632","220,334","6,788","4,013,939"
05/31/2025,"25,399","910,906","928,331","145,270","116,390","2,743","2,703,804"
06/01/2025,"27,401","910,180","757,386","121,796","99,548","2,520","2,216,471"
06/02/2025,"37,700","896,736","1,433,260","232,864","207,612","7,190","3,825,105"
06/03/2025,"42,931","926,194","1,504,149","263,483","245,856","8,081","4,277,676"
06/04/2025,"45,757","1,017,096","1,542,346","282,470","245,882","8,434","4,453,078"
06/05/2025,"43,649","1,030,065","1,435,569","276,354","239,951","7,400","4,209,248"
06/06/2025,"41,920","1,041,083","1,387,859","275,908","232,473","6,642","3,971,366"
06/07/2025,"26,651","953,498","914,494","142,141","128,292","2,939","2,746,462"
06/08/2025,"27,726","968,131","756,088","135,005","125,365","2,486","2,419,073"
06/09/2025,"40,161","961,646","1,419,682","255,303","222,549","7,392","3,894,637"
06/10/2025,"42,936","954,511","1,443,471","275,576","239,058","7,558","4,242,094"
06/11/2025,"46,251","1,003,515","1,533,682","282,392","244,814","8,316","4,389,844"
06/12/2025,"45,320","1,034,603","1,518,029","282,071","241,736","7,676","4,389,106"
06/13/2025,"42,554","1,038,680","1,440,700","271,326","223,767","6,646","4,016,599"
06/14/2025,"27,033","920,854","848,789","137,307","117,635","2,812","2,648,754"
06/15/2025,"28,137","926,691","708,559","128,639","107,802","2,227","2,060,343"
06/16/2025,"39,076","953,519","1,422,102","259,549","233,061","7,310","3,881,697"
06/17/2025,"43,724","963,515","1,462,892","278,874","252,443","7,787","4,244,501"
06/18/2025,"45,681","1,022,007","1,488,512","287,437","258,760","7,816","4,352,533"
06/19/2025,"30,585","986,519","1,166,095","151,719","128,671","4,879","3,312,985"
06/20/2025,"42,403","1,045,862","1,402,524","275,003","238,453","6,535","3,917,085"
06/21/2025,"28,166","1,012,175","976,504","157,226","137,237","3,008","2,750,049"
06/22/2025,"27,873","958,088","720,311","124,808","106,241","1,961","2,036,654"
06/23/2025,"38,543","1,004,985","1,364,226","267,072","220,195","6,749","3,675,099"
06/24/2025,"41,227","1,002,946","1,358,019","274,554","228,175","6,962","3,857,783"
06/25/2025,"43,104","1,022,469","1,365,564","275,835","234,020","7,305","4,044,532"
06/26/2025,"42,597","1,043,189","1,430,075","284,518","237,407","7,544","4,176,259"
06/27/2025,"41,129","1,035,138","1,309,638","269,267","236,144","6,180","3,745,156"
06/28/2025,"26,021","979,613","915,611","140,546","133,369","3,356","2,779,328"
06/29/2025,"27,283","977,389","747,156","140,810","128,084","2,965","2,443,017"
06/30/2025,"38,466","978,738","1,322,280","265,402","226,634","7,013","3,570,724"
07/01/2025,"41,983","962,753","1,352,948","245,375","212,691","7,169","3,827,420"
07/02/2025,"44,290","989,748","1,398,660","267,728","213,549","7,241","3,850,919"
07/03/2025,"42,904","1,033,884","1,348,055","266,204","208,213","6,320","3,599,213"
07/04/2025,"23,960","823,510","777,322","141,707","107,177","3,278","2,325,024"
07/05/2025,"23,179","869,114","865,914","147,313","108,845","3,032","2,279,010"
07/06/2025,"26,944","928,952","739,870","146,359","106,648","2,336","1,991,884"
07/07/2025,"39,214","941,314","1,345,304","248,037","211,317","6,657","3,494,924"
07/08/2025,"42,288","954,114","1,411,193","262,625","241,553","7,104","3,921,235"
07/09/2025,"45,132","985,054","1,451,732","266,421","236,794","7,633","4,071,286"
07/10/2025,"43,008","991,161","1,393,906","263,195","229,112","7,343","4,019,506"
07/11/2025,"42,338","1,015,625","1,338,079","272,902","225,186","6,312","3,752,472"
07/12/2025,"27,698","977,883","960,786","149,285","135,356","3,333","2,696,784"
07/13/2025,"27,530","947,683","750,701","132,047","115,440","2,436","2,144,413"
07/14/2025,"39,010","949,245","1,339,218","257,985","218,295","6,862","3,605,195"
07/15/2025,"42,917","964,769","1,440,912","273,821","240,472","7,585","4,039,160"
07/16/2025,"44,891","984,544","1,448,849","274,639","239,169","7,572","4,117,704"
07/17/2025,"43,352","1,012,349","1,405,028","272,814","230,292","7,131","4,029,813"
07/18/2025,"42,209","1,034,137","1,335,124","278,160","223,832","6,115","3,739,145"
07/19/2025,"28,090","991,761","936,694","168,171","133,834","3,241","2,655,440"
07/20/2025,"27,099","957,647","753,370","140,696","107,317","2,433","2,111,747"
07/21/2025,"39,272","970,671","1,361,375","267,689","224,453","6,941","3,671,940"
07/22/2025,"43,313","962,297","1,433,292","295,419","245,466","7,645","4,085,230"
07/23/2025,"44,930","981,504","1,431,350","298,419","240,979","7,619","4,124,410"
07/24/2025,"43,574","1,016,811","1,422,129","277,559","236,538","7,277","4,079,094"
07/25/2025,"40,952","1,015,431","1,280,081","262,297","222,755","5,508","3,656,150"
07/26/2025,"27,624","1,015,567","922,083","159,323","137,302","3,040","2,790,923"
07/27/2025,"25,966","925,287","704,038","127,073","112,224","2,128","2,149,759"
07/28/2025,"38,491","975,543","1,355,899","262,687","227,711","6,780","3,664,264"
07/29/2025,"42,045","970,476","1,391,706","275,947","240,606","7,230","3,942,701"
07/30/2025,"43,086","978,621","1,381,553","272,520","241,950","7,350","3,995,693"
07/31/2025,"42,155","958,049","1,310,912","260,275","229,384","7,004","3,718,979"
08/01/2025,"41,345","1,010,258","1,318,643","225,675","174,071","5,983","3,597,962"
08/02/2025,"28,936","992,084","924,525","151,706","125,916","3,134","2,661,432"
08/03/2025,"27,902","937,381","766,036","131,196","102,414","2,438","2,109,148"
08/04/2025,"39,688","963,338","1,367,299","253,148","207,908","6,910","3,603,453"
08/05/2025,"44,101","957,256","1,424,105","272,605","227,260","7,688","3,990,441"
08/06/2025,"44,869","975,465","1,415,758","273,051","222,043","7,627","3,994,828"
08/07/2025,"43,838","1,004,118","1,408,353","265,143","214,868","7,256","3,944,318"
08/08/2025,"41,991","1,019,042","1,326,591","260,507","212,368","6,315","3,654,469"
08/09/2025,"28,414","985,098","922,892","153,113","131,416","2,595","2,671,051"
08/10/2025,"27,679","964,503","736,132","136,708","116,733","2,109","2,201,175"
08/11/2025,"38,985","959,647","1,325,167","254,512","211,894","6,657","3,541,477"
08/12/2025,"43,664","966,304","1,393,854","272,560","225,090","7,367","3,891,327"
08/13/2025,"44,349","971,639","1,355,986","267,156","221,321","7,233","3,880,241"
08/14/2025,"43,367","1,012,190","1,364,955","264,290","210,265","6,878","3,823,077"
08/15/2025,"41,588","1,028,472","1,308,147","258,243","203,201","5,990","3,551,008"
08/16/2025,"28,833","990,201","912,705","153,433","120,490","2,433","2,568,833"
08/17/2025,"27,882","960,971","725,657","125,268","101,391","1,642","2,015,821"
08/18/2025,"38,413","949,948","1,264,049","246,904","200,323","6,475","3,376,936"
08/19/2025,"41,917","954,649","1,340,712","269,818","217,321","7,134","3,788,813"
08/20/2025,"42,821","941,839","1,265,037","255,602","208,647","6,673","3,712,709"
08/21/2025,"41,317","993,364","1,296,398","268,214","218,083","6,538","3,790,576"
08/22/2025,"40,155","1,022,733","1,287,328","264,414","217,013","6,102","3,640,772"
08/23/2025,"27,407","1,006,389","925,878","166,882","133,514","3,351","2,669,472"
08/24/2025,"26,911","962,150","739,780","149,695","109,360","2,459","2,154,935"
08/25/2025,"37,653","970,575","1,287,007","275,475","207,511","6,329","3,499,592"
08/26/2025,"41,461","964,498","1,381,193","294,008","222,383","7,249","3,934,641"
08/27/2025,"43,498","985,440","1,392,630","294,556","220,687","7,311","3,959,633"
08/28/2025,"42,332","1,019,765","1,363,724","293,877","212,908","6,992","3,844,830"
08/29/2025,"40,464","1,027,183","1,289,424","284,378","205,508","5,796","3,559,792"
08/30/2025,"27,458","963,358","895,879","174,467","129,878","3,039","2,575,973"
08/31/2025,"28,459","956,024","705,740","152,591","113,092","2,401","2,197,950"
09/01/2025,"17,488","853,219","673,370","140,632","100,886","2,399","2,092,253"
09/02/2025,"41,991","971,199","1,346,568","277,073","228,222","7,277","3,842,843"
09/03/2025,"46,061","960,254","1,438,356","293,705","238,831","7,483","4,101,293"
09/04/2025,"45,376","966,487","1,469,632","289,721","232,772","7,709","4,258,378"
09/05/2025,"43,782","1,005,336","1,437,614","279,193","225,330","6,830","4,020,205"
09/06/2025,"27,218","917,387","846,107","141,330","117,043","2,213","2,589,586"
09/07/2025,"28,255","862,573","684,550","122,696","99,960","1,425","2,058,463"
09/08/2025,"41,777","945,027","1,497,567","266,996","226,542","7,574","4,051,429"
09/09/2025,"45,766","954,339","1,551,093","278,353","249,487","8,282","4,433,601"
09/10/2025,"46,875","963,539","1,540,037","277,619","244,711","8,093","4,472,327"
09/11/2025,"45,113","986,086","1,550,699","284,101","239,089","8,324","4,499,093"
09/12/2025,"44,800","1,034,050","1,477,001","280,104","230,142","6,806","4,196,585"
09/13/2025,"29,120","996,581","965,501","152,575","144,805","2,491","2,916,067"
09/14/2025,"29,323","961,790","759,804","128,586","117,465","1,733","2,260,774"
09/15/2025,"41,693","953,354","1,508,135","271,084","228,659","7,707","4,046,573"
09/16/2025,"46,067","964,074","1,561,603","286,694","246,166","8,395","4,425,430"
09/17/2025,"46,498","961,549","1,527,852","286,428","242,860","8,106","4,446,829"
09/18/2025,"46,174","1,006,303","1,550,224","281,845","239,470","7,949","4,488,401"
09/19/2025,"44,232","1,042,086","1,480,671","286,808","231,477","6,987","4,177,680"
09/20/2025,"28,263","1,000,287","949,447","162,463","137,816","2,721","2,907,031"
09/21/2025,"28,507","951,666","730,328","138,648","119,583","1,826","2,305,677"
09/22/2025,"40,106","942,647","1,398,995","277,694","235,311","7,385","3,931,188"
09/23/2025,"39,820","900,181","1,278,886","292,843","251,491","7,547","3,913,543"
09/24/2025,"41,928","921,997","1,312,722","301,441","246,884","7,537","4,031,358"
09/25/2025,"43,591","966,221","1,444,408","298,380","243,174","7,834","4,423,394"
09/26/2025,"43,185","1,043,628","1,455,644","306,735","240,853","6,937","4,199,816"
09/27/2025,"27,542","997,436","933,791","181,410","145,805","3,051","2,911,538"
09/28/2025,"28,439","932,462","742,362","149,259","114,310","2,589","2,213,509"
09/29/2025,"41,836","950,405","1,482,688","278,761","232,338","7,641","4,061,628"
09/30/2025,"45,235","961,539","1,534,316","286,693","257,469","8,347","4,440,014"
10/01/2025,"46,020","943,997","1,473,098","259,808","243,325","8,212","4,339,922"
10/02/2025,"40,497","913,797","1,261,553","257,417","236,427","6,807","3,815,531"
10/03/2025,"44,933","1,008,171","1,434,440","265,055","225,487","6,890","4,066,815"
10/04/2025,"29,130","965,808","718,806","143,110","136,719","2,113","2,104,373"
10/05/2025,"29,332","936,413","702,569","120,574","109,130","1,940","2,193,758"
10/06/2025,"42,251","929,249","1,396,894","261,527","226,803","7,519","3,927,545"
10/07/2025,"44,898","900,999","1,404,064","278,786","254,323","8,179","4,212,383"
10/08/2025,"45,158","913,834","1,395,842","269,959","249,146","7,903","4,237,976"
10/09/2025,"46,236","1,010,954","1,452,407","291,108","250,000","7,996","4,452,806"
10/10/2025,"44,822","1,042,761","1,368,369","285,283","245,256","6,790","4,043,304"
10/11/2025,"28,513","962,632","859,727","155,564","145,487","2,926","2,732,324"
10/12/2025,"23,732","761,450","592,660","105,833","98,164","1,968","1,968,515"
10/13/2025,"27,812","778,635","891,300","226,891","203,344","3,548","2,788,416"
10/14/2025,"42,716","917,366","1,409,939","280,029","250,229","7,739","4,190,034"
10/15/2025,"46,081","960,851","1,443,106","283,734","250,634","7,915","4,328,358"
10/16/2025,"46,342","997,185","1,429,707","289,634","249,181","7,794","4,462,590"
10/17/2025,"44,786","1,021,890","1,364,083","269,171","240,862","6,689","4,113,843"
10/18/2025,"28,890","980,808","903,291","154,085","156,049",42,"2,931,765"
10/19/2025,"29,387","951,447","727,587","128,355","125,200",1,"2,264,572"
10/20/2025,"40,468","927,388","1,220,586","264,955","232,341","6,134","3,601,800"
10/21/2025,"46,279","952,108","1,472,383","285,947","252,266","8,052","4,461,061"
10/22/2025,"47,380","960,587","1,467,664","275,757","243,232","8,324","4,523,614"
10/23/2025,"46,401","990,734","1,461,341","286,021","247,800","7,887","4,559,508"
10/24/2025,"44,360","1,014,462","1,410,451","274,534","240,961","6,741","4,276,483"
10/25/2025,"29,197","985,797","900,658","155,774","157,311",71,"2,949,713"
10/26/2025,"29,588","919,543","828,951","126,937","119,440",4,"2,286,150"
10/27/2025,"41,385","933,494","1,402,134","266,942","232,879","7,507","4,127,115"
10/28/2025,"45,787","943,247","1,455,220","283,192","251,648","8,079","4,530,266"
10/29/2025,"47,416","960,281","1,469,294","281,041","248,483","8,220","4,602,493"
10/30/2025,"44,144","889,125","1,227,694","267,015","233,660","7,567","4,324,588"
10/31/2025,"43,132","983,811","1,317,185","277,129","238,548","6,460","4,432,080"
11/01/2025,"28,093","983,673","898,965","144,681","136,951","3,055","3,100,676"
11/02/2025,"25,958","817,612","650,701","139,969","126,613","4,004","2,832,239"
11/03/2025,"43,099","940,016","1,391,623","255,395","220,572","7,712","4,161,669"
11/04/2025,"43,413","904,786","1,328,396","272,769","239,630","6,902","4,115,365"
11/05/2025,"47,577","952,224","1,446,631","278,711","241,336","8,275","4,481,565"
